epoch,batch_size,imputation_strategy,learning_rate_scheduler,loss,network,max_dropout,normalization_strategy,optimizer,cosine_annealing_T_max,cosine_annealing_eta_min,activation,max_units,mlp_shape,num_layers,learning_rate,momentum,weight_decay,val_accuracy
42,46,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.81898722071885,standardize,sgd,50,1e-08,relu,161,funnel,True,0.0002142594447733,0.9080500594237032,0.0865060747012961,52.12765884399414
42,386,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.6421955999238554,standardize,sgd,50,1e-08,relu,516,funnel,True,0.000182792614216,0.6089232860724244,0.0326218321940785,36.70212936401367
42,89,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.4680674259481151,standardize,sgd,50,1e-08,relu,256,funnel,True,0.028895739103832,0.2089110155008253,0.0779196079707702,67.02127838134766
42,41,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.6392307609252696,standardize,sgd,50,1e-08,relu,360,funnel,4,0.0027185704284447,0.9014620589884552,0.0997434463288813,39.36170196533203
42,136,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.508953068645407,standardize,sgd,50,1e-08,relu,146,funnel,4,0.0006614843946985,0.3317742948623747,0.0373312417125066,30.319149017333984
42,31,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.2070931040609731,standardize,sgd,50,1e-08,relu,97,funnel,4,0.0004811497862641,0.4583353723228999,0.0589258903017929,28.191490173339844
42,154,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.9549013769132276,standardize,sgd,50,1e-08,relu,945,funnel,True,0.0005275149197643,0.7325723684277579,0.0547498189159068,46.27659606933594
42,89,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.2559371343116702,standardize,sgd,50,1e-08,relu,130,funnel,True,0.0049266912192258,0.1037337982183701,0.015267996936103,53.19149017333984
42,31,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.329020466492182,standardize,sgd,50,1e-08,relu,145,funnel,True,0.0009982433770252,0.5272994088829497,0.0652397507645794,53.19149017333984
42,344,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.7885815668037246,standardize,sgd,50,1e-08,relu,207,funnel,3,0.0001002448751285,0.7122446087182165,0.0353386361167314,23.93617057800293
42,192,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.6072211756219895,standardize,sgd,50,1e-08,relu,432,funnel,3,0.0022506000893225,0.2459002137291761,0.0511955957416476,34.574466705322266
42,35,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.1906880186241829,standardize,sgd,50,1e-08,relu,747,funnel,4,0.0039714596118052,0.7339510010062352,0.0724265252631707,50.53191375732422
42,290,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.9702358519403298,standardize,sgd,50,1e-08,relu,220,funnel,2,0.0205896879203368,0.1984443788018563,0.0976337441387795,53.19149017333984
42,201,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.5671890154508847,standardize,sgd,50,1e-08,relu,147,funnel,4,0.0031161821363183,0.1313382323075026,0.0388620666830592,26.59574508666992
42,163,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.4880783992405837,standardize,sgd,50,1e-08,relu,631,funnel,True,0.0265552191658636,0.3657199145653144,0.0297692736454073,62.76595687866211
42,94,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.5706675868681398,standardize,sgd,50,1e-08,relu,69,funnel,True,0.0113718453543807,0.6764832770190726,0.030703552305027,65.42552947998047
42,125,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.675986904372284,standardize,sgd,50,1e-08,relu,146,funnel,4,0.0054477625917661,0.6389788228409432,0.01673317792985,47.34042739868164
42,26,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.2282983569999664,standardize,sgd,50,1e-08,relu,600,funnel,2,0.0003606784762905,0.5871743534338812,0.040549897887629,59.57446670532226
42,21,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.333506292479001,standardize,sgd,50,1e-08,relu,693,funnel,True,0.0040450149593315,0.1157208399219459,0.0296904895212168,61.70212936401367
42,27,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.7547808776513499,standardize,sgd,50,1e-08,relu,304,funnel,2,0.0010562953157471,0.1418487889762293,0.0345256696557321,52.12765884399414
42,35,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.0343876221032432,standardize,sgd,50,1e-08,relu,319,funnel,True,0.0114478616788503,0.4793920558013711,0.0873208649219598,65.95744323730469
42,132,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.4914264045523,standardize,sgd,50,1e-08,relu,444,funnel,True,0.021128126674072,0.5067615129408647,0.0365143505768509,63.29787063598633
42,23,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.6584553817461534,standardize,sgd,50,1e-08,relu,180,funnel,4,0.0109262631911034,0.4780620951365422,0.0955014494988005,47.34042739868164
42,132,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.1690697543456364,standardize,sgd,50,1e-08,relu,214,funnel,4,0.0007690877840441,0.1407705767173408,0.0022576076711707,24.46808433532715
42,58,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.6403046199226442,standardize,sgd,50,1e-08,relu,892,funnel,True,0.0214184962272926,0.6747004337575373,0.005490025970838,72.8723373413086
42,305,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.0739035988422599,standardize,sgd,50,1e-08,relu,765,funnel,3,0.000241564550842,0.3744073509207896,0.0840486872637599,29.255319595336918
42,31,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.7027744007964171,standardize,sgd,50,1e-08,relu,201,funnel,3,0.0152621295887568,0.1547778221419569,0.0573160879096612,57.97872161865234
42,58,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.3487074076460262,standardize,sgd,50,1e-08,relu,840,funnel,True,0.0001017359677417,0.6032411654463397,0.0041856470404994,40.42553329467773
42,301,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.4978312097927357,standardize,sgd,50,1e-08,relu,112,funnel,4,0.0078071848984031,0.1139401267223565,0.0042864605881704,23.40425491333008
42,166,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.5129588022595625,standardize,sgd,50,1e-08,relu,360,funnel,3,0.0024031420469003,0.8845339895146799,0.0984577141518133,48.40425491333008
42,23,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.2107675745428309,standardize,sgd,50,1e-08,relu,121,funnel,True,0.0309410049222129,0.2547645085953509,0.0555835020772751,72.34042358398438
42,27,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.7022100424924458,standardize,sgd,50,1e-08,relu,131,funnel,3,0.001675698166329,0.4063235111873532,0.0583122296020654,45.21276473999024
42,177,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.2861393349503794,standardize,sgd,50,1e-08,relu,119,funnel,3,0.0144014728284616,0.263790822956205,0.0980766121964777,39.89361572265625
42,22,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.745471484885613,standardize,sgd,50,1e-08,relu,312,funnel,3,0.0014259940359422,0.187410274271349,0.0667995613167132,42.55319213867188
42,91,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.0575306951680897,standardize,sgd,50,1e-08,relu,364,funnel,True,0.0002473178424411,0.6096803047156366,0.0506735442328828,42.55319213867188
42,22,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.1281440720340003,standardize,sgd,50,1e-08,relu,81,funnel,True,0.0175058361493652,0.2406433141489879,0.0580087169685142,71.27659606933594
42,97,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.0399629741499741,standardize,sgd,50,1e-08,relu,107,funnel,4,0.0045336358736352,0.1218709838667108,0.0441450617617456,29.255319595336918
42,321,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.2631448495974139,standardize,sgd,50,1e-08,relu,92,funnel,True,0.0005209223655678,0.4391948404317733,0.0790620292087031,40.42553329467773
42,114,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.2682597758139009,standardize,sgd,50,1e-08,relu,342,funnel,True,0.0833610267905131,0.3266521579208375,0.0889000430721951,71.27659606933594
42,25,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.31154436112759,standardize,sgd,50,1e-08,relu,297,funnel,True,0.0030314313768566,0.8262420543821407,0.0379907049640946,68.08510589599611
42,238,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.3811445418193415,standardize,sgd,50,1e-08,relu,636,funnel,4,0.0253975225571302,0.2266438651550621,0.0962125721565363,50.0
42,67,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.1296608592847707,standardize,sgd,50,1e-08,relu,86,funnel,True,0.0020787602449069,0.5428527442393417,0.0202643645474741,53.19149017333984
42,26,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.1481678284641614,standardize,sgd,50,1e-08,relu,115,funnel,True,0.0005323705105407,0.2254977997993152,0.036831350743659,48.40425491333008
42,421,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.0885440281634848,standardize,sgd,50,1e-08,relu,439,funnel,4,0.0031535595367961,0.3165984767851884,0.0891813988904527,28.723403930664062
42,212,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.1087323199009022,standardize,sgd,50,1e-08,relu,64,funnel,2,0.0001013690804995,0.208563416012329,0.0092568582839276,19.148935317993164
42,384,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.5223948976356186,standardize,sgd,50,1e-08,relu,72,funnel,3,0.0138874229901367,0.1424825909351487,0.005050903960558,26.59574508666992
42,205,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.3399547406731225,standardize,sgd,50,1e-08,relu,233,funnel,3,0.0050694266237639,0.7541091992620867,0.0033241095920558,38.82978820800781
42,21,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.8909430134480786,standardize,sgd,50,1e-08,relu,239,funnel,True,0.013593133608185,0.320447808178111,0.0459097914460082,71.80850982666016
42,42,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.0020297995860097,standardize,sgd,50,1e-08,relu,278,funnel,True,0.0090525860344645,0.5852951207092334,0.0598179765398789,69.68085479736328
42,89,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.6189069652263383,standardize,sgd,50,1e-08,relu,146,funnel,2,0.0010036074103087,0.7914474528836167,0.0362895533584435,50.0
42,116,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.1403084072525825,standardize,sgd,50,1e-08,relu,99,funnel,True,0.0053365641770976,0.4015672537917683,0.0226801582395527,55.31914901733398
42,372,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.2579716412752475,standardize,sgd,50,1e-08,relu,729,funnel,4,0.0124230880005806,0.3273037917338406,0.0952114418902623,39.36170196533203
42,428,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.7436438528107691,standardize,sgd,50,1e-08,relu,71,funnel,2,0.0009179039366632,0.2533791339982745,0.0072628530013058,27.12765884399414
42,26,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.5291844022508702,standardize,sgd,50,1e-08,relu,251,funnel,True,0.0030821056630811,0.6367942576776476,0.0220748768664873,62.76595687866211
42,152,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.9211229648646226,standardize,sgd,50,1e-08,relu,103,funnel,4,0.0002088719046453,0.1529778526898524,0.0240182437167727,24.46808433532715
42,46,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.5590003536580203,standardize,sgd,50,1e-08,relu,132,funnel,True,0.0028690512165857,0.6527180469278969,0.0822599976739039,61.70212936401367
42,252,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.5852205723068482,standardize,sgd,50,1e-08,relu,131,funnel,2,0.0141122204829809,0.4341736947663429,0.024904910243281,57.44680786132813
42,22,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.1550067349557422,standardize,sgd,50,1e-08,relu,318,funnel,3,0.0170840740990152,0.6568458608079895,0.0666375589481445,73.40425872802734
42,245,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.1963921133313387,standardize,sgd,50,1e-08,relu,98,funnel,3,0.0007034666823765,0.4582989720840097,0.0163492555637031,21.27659606933593
42,286,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.3234345749034621,standardize,sgd,50,1e-08,relu,183,funnel,2,0.0050098191203489,0.4961201266804511,0.0177525925680359,43.085105895996094
42,416,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.3512082175211362,standardize,sgd,50,1e-08,relu,185,funnel,True,0.0004798648083688,0.4106810697499157,0.0923865248400068,36.70212936401367
42,173,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.4740896610633508,standardize,sgd,50,1e-08,relu,221,funnel,2,0.0269528070338435,0.1064238287120269,0.0777268479902844,65.95744323730469
42,44,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.8272770816554297,standardize,sgd,50,1e-08,relu,534,funnel,True,0.0226883173452719,0.3920593942866617,0.0599523410820642,69.14893341064453
42,125,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.520846196067144,standardize,sgd,50,1e-08,relu,126,funnel,2,0.034620745589465,0.4452328316057565,0.0733428933966449,65.95744323730469
42,161,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.907574651630474,standardize,sgd,50,1e-08,relu,407,funnel,True,0.0026701512190773,0.8533092977857603,0.0151387856668409,57.97872161865234
42,19,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.2268617825847583,standardize,sgd,50,1e-08,relu,135,funnel,3,0.0061775056108052,0.3333988999488727,0.0741379424908416,50.53191375732422
42,26,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.1246081192213848,standardize,sgd,50,1e-08,relu,154,funnel,4,0.0068055226269706,0.7514281881951704,0.0308793366824517,59.04255294799805
42,21,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.7092150333171126,standardize,sgd,50,1e-08,relu,271,funnel,3,0.0065949494937786,0.5792231580583477,0.0416755988399121,67.02127838134766
42,77,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.8963154770622405,standardize,sgd,50,1e-08,relu,108,funnel,2,0.0035524169252243,0.1172058088554635,0.0758344483752541,44.1489372253418
42,256,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.2660147223829904,standardize,sgd,50,1e-08,relu,296,funnel,4,0.0001127495142291,0.9042857876946424,0.0485072851881315,11.170212745666504
42,90,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.785804317688174,standardize,sgd,50,1e-08,relu,219,funnel,True,0.0006997441955638,0.4212071861556482,0.0549635189310362,46.80850982666016
42,97,mean,cosine_annealing,cross_entropy_weighted,shapedmlpnet,0.0383600014459029,standardize,sgd,50,1e-08,relu,508,funnel,4,0.0426256307034845,0.898755067044244,0.0555554038277849,76.59574127197266
